trace_id,cell_type,panel,contrast,width_led,direction,color,time_ms,vm_mv
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,223.56687898089174,2.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,225.47770700636943,2.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,227.38853503184714,2.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,229.29936305732485,2.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,231.21019108280257,3.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,233.12101910828028,3.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,235.03184713375796,3.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,236.94267515923568,3.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,238.8535031847134,3.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,240.7643312101911,3.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,242.67515923566881,3.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,244.5859872611465,3.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,246.4968152866242,3.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,248.40764331210192,4.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,250.31847133757964,4.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,252.22929936305732,4.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,254.14012738853503,4.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,256.0509554140127,4.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,257.96178343949043,4.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,259.87261146496814,4.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,261.78343949044586,4.55
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,263.69426751592357,4.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,265.6050955414013,4.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,267.515923566879,4.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,269.42675159235665,5.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,271.33757961783436,5.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,273.2484076433121,5.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,275.1592356687898,5.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,277.0700636942675,5.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,278.9808917197452,6.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,280.89171974522293,6.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,282.8025477707006,6.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,284.7133757961783,6.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,286.624203821656,6.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,288.5350318471337,7.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,290.44585987261144,7.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,292.35668789808915,7.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,294.26751592356686,7.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,296.1783439490446,7.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,298.0891719745223,7.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,299.99999999999994,7.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,301.91082802547766,7.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,303.82165605095537,8.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,305.7324840764331,8.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,307.6433121019108,8.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,309.5541401273885,9.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,311.4649681528662,9.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,313.37579617834393,9.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,315.28662420382165,10.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,317.1974522292993,10.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,319.108280254777,10.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,321.0191082802547,10.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,322.92993630573244,11.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,324.84076433121015,11.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,326.75159235668787,11.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,328.6624203821656,11.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,330.5732484076433,12.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,332.484076433121,12.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,334.3949044585987,12.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,336.3057324840764,13.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,338.2165605095541,13.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,340.1273885350318,13.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,342.0382165605095,13.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,343.9490445859872,14.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,345.85987261146494,14.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,347.77070063694265,14.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,349.68152866242036,14.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,351.5923566878981,14.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,353.5031847133758,14.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,355.4140127388535,15.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,357.3248407643312,15.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,359.2356687898089,15.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,361.14649681528664,15.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,363.05732484076435,16.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,364.96815286624206,16.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,366.8789808917198,16.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,368.78980891719743,16.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,370.70063694267515,17.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,372.61146496815286,17.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,374.5222929936306,17.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,376.4331210191083,17.55
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,378.343949044586,17.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,380.2547770700637,17.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,382.1656050955414,17.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,384.07643312101914,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,385.9872611464968,18.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,387.8980891719745,18.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,389.8089171974522,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,391.71974522292993,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,393.63057324840764,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,395.54140127388536,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,397.45222929936307,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,399.3630573248408,18.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,401.2738853503185,18.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,403.18471337579615,18.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,405.09554140127386,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,407.0063694267516,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,408.9171974522293,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,410.828025477707,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,412.7388535031847,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,414.6496815286624,18.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,416.56050955414014,18.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,418.47133757961785,18.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,420.3821656050955,18.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,422.2929936305732,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,424.20382165605093,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,426.11464968152865,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,428.02547770700636,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,429.9363057324841,18.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,431.8471337579618,18.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,433.7579617834395,18.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,435.6687898089172,17.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,437.57961783439487,17.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,439.4904458598726,17.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,441.4012738853503,17.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,443.312101910828,17.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,445.2229299363057,17.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,447.13375796178343,17.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,449.04458598726114,16.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,450.95541401273886,16.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,452.86624203821657,16.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,454.7770700636942,16.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,456.68789808917194,16.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,458.59872611464965,15.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,460.50955414012736,15.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,462.4203821656051,15.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,464.3312101910828,15.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,466.2420382165605,14.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,468.1528662420382,14.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,470.0636942675159,14.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,471.97452229299364,14.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,473.8853503184713,13.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,475.796178343949,13.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,477.7070063694267,13.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,479.61783439490443,12.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,481.52866242038215,12.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,483.43949044585986,11.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,485.3503184713376,11.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,487.2611464968153,10.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,489.171974522293,10.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,491.08280254777065,10.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,492.99363057324837,9.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,494.9044585987261,9.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,496.8152866242038,9.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,498.7261146496815,8.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,500.6369426751592,8.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,502.54777070063693,7.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,504.45859872611464,7.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,506.36942675159236,7.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,508.28025477707,6.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,510.1910828025477,6.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,512.1019108280254,6.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,514.0127388535032,6.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,515.9235668789809,5.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,517.8343949044586,5.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,519.7452229299363,5.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,521.656050955414,4.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,523.5668789808917,4.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,525.4777070063694,4.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,527.3885350318471,4.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,529.2993630573249,4.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,531.2101910828026,4.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,533.1210191082803,3.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,535.031847133758,3.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,536.9426751592357,3.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,538.8535031847134,3.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,540.7643312101911,2.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,542.6751592356688,2.55
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,544.5859872611466,2.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,546.4968152866243,2.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,548.407643312102,2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,550.3184713375797,1.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,552.2292993630573,1.75
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,554.140127388535,1.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,556.0509554140127,1.45
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,557.9617834394904,1.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,559.8726114649681,1.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,561.7834394904459,0.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,563.6942675159236,0.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,565.6050955414013,0.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,567.515923566879,0.55
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,569.4267515923567,0.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,571.3375796178344,0.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,573.2484076433121,0.15
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,575.1592356687898,0.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,577.0700636942676,-0.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,578.9808917197453,-0.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,580.891719745223,-0.25
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,582.8025477707007,-0.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,584.7133757961784,-0.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,586.624203821656,-0.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,588.5350318471337,-0.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,590.4458598726114,-0.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,592.3566878980891,-0.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,594.2675159235669,-1.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,596.1783439490446,-1.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,598.0891719745223,-1.2
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,600.0,-1.3
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,601.9108280254777,-1.35
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,603.8216560509554,-1.4
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,605.7324840764331,-1.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,607.6433121019109,-1.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,609.5541401273886,-1.5
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,611.4649681528663,-1.6
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,613.375796178344,-1.65
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,615.2866242038217,-1.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,617.1974522292994,-1.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,619.1082802547771,-1.7
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,621.0191082802547,-1.8
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,622.9299363057324,-1.85
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,624.8407643312102,-1.9
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,626.7515923566879,-1.95
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,628.6624203821656,-2.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,630.5732484076433,-2.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,632.484076433121,-2.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,634.3949044585987,-2.0
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,636.3057324840764,-2.05
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,638.2165605095541,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,640.1273885350319,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,642.0382165605096,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,643.9490445859873,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,645.859872611465,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,647.7707006369427,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,649.6815286624204,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,651.5923566878981,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,653.5031847133758,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,655.4140127388536,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,657.3248407643312,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,659.2356687898089,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,661.1464968152866,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,663.0573248407643,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,664.968152866242,-2.1
T4_PC_w1_PD,T4,Ci,PC,1,PD,red,666.8789808917197,-2.2
